Household_ID,Region,Households_Type,Race,nPeople,nChildren,nOld,Males,Females,Income,PubTrans
24574,3,HW,Asian,5,3,0,4,1,NO,No
24575,55,SP,White,4,3,0,0,4,NO,No
24576,7,HW,White,3,1,0,1,2,NO,No
24577,70,SP,Asian,2,1,0,2,0,NO,No
24578,14,AL_O,White,1,0,0,0,1,POV,Yes
24579,21,SP,White,3,2,0,1,2,NO,No
24580,56,HW,White,4,2,0,2,2,NO,No
24581,22,HW,White,3,1,0,1,2,NO,No
24582,65,HW,White,3,1,0,1,2,NO,No
24583,18,A,White,1,0,0,1,0,POV,No
24584,27,AL_O,White,1,0,0,1,0,NO,No
24585,27,SP,Hispanic,2,1,0,1,1,NO,No
24586,48,HW,White,4,2,0,3,1,NO,No
24587,69,A,White,1,0,0,1,0,POV,No
24588,65,A,Black,1,0,0,0,1,NO,No
24589,17,HW,White,4,2,0,1,3,NO,No
24590,3,SP,White,2,1,0,0,2,NO,No
24591,4,A,Asian,1,0,0,0,1,NO,No
24592,70,SP,Asian,3,2,0,0,3,NO,No
24593,18,A,Hispanic,1,0,0,0,1,POV,No
24594,19,HW_O,Black,2,0,2,1,1,NO,No
24595,1,A,White,1,0,0,0,1,NO,No
24596,27,SP,White,3,2,0,3,0,POV,No
24597,1,HW_O,White,2,0,2,1,1,NO,No
24598,51,A,White,1,0,0,0,1,NO,No
24599,34,AL_O,Black,1,0,0,0,1,NO,No
24600,6,Fam_O,Asian,3,0,1,1,2,NO,No
24601,52,R,Hispanic,5,0,0,0,5,NO,No
24602,56,HW,White,3,1,0,2,1,NO,No
24603,9,HW,White,3,1,0,2,1,NO,No
24604,67,HW_O,White,2,0,2,1,1,NO,No
24605,25,A,White,1,0,0,0,1,NO,No
24606,35,A,White,1,0,0,1,0,NO,No
24607,1,SP,White,5,4,0,2,3,NO,No
24608,1,A,White,1,0,0,0,1,NO,No
24609,7,HW,Hispanic,3,1,0,2,1,NO,No
24610,9,A,White,1,0,0,1,0,NO,No
24611,49,SP,White,2,1,0,0,2,NO,No
24612,51,HW,White,3,1,0,2,1,NO,No
24613,56,HW_O,Hispanic,2,0,2,2,0,NO,Yes
24614,70,SP,White,2,1,0,1,1,NO,No
24615,62,HW,White,4,2,0,3,1,NO,No
24616,29,A,White,1,0,0,1,0,NO,No
24617,58,A,Hispanic,1,0,0,1,0,POV,No
24618,40,A,White,1,0,0,0,1,NO,No
24619,57,A,Hispanic,1,0,0,0,1,NO,No
24620,15,HW,White,5,3,0,4,1,POV,No
24621,3,AL_O,White,1,0,0,0,1,NO,No
24622,18,A,White,1,0,0,1,0,POV,Yes
24623,3,A,White,1,0,0,1,0,NO,No
24624,3,HW,White,3,1,0,1,2,NO,No
24625,51,AL_O,White,1,0,0,0,1,NO,No
24626,16,HW_O,White,2,0,2,1,1,POV,No
24627,60,R,White,4,0,0,3,1,NO,No
24628,30,SP,White,3,2,0,2,1,NO,No
24629,2,A,White,1,0,0,1,0,POV,No
24630,51,R,White,2,0,0,0,2,NO,No
24631,70,HW_O,Asian,2,0,2,2,0,NO,Yes
24632,1,R,White,4,0,0,2,2,NO,No
24633,15,A,White,1,0,0,1,0,POV,No
24634,61,A,White,1,0,0,0,1,NO,No
24635,29,HW,White,5,3,0,4,1,NO,Yes
24636,66,A,White,1,0,0,1,0,NO,No
24637,16,A,White,1,0,0,1,0,POV,No
24638,46,SP,White,2,1,0,0,2,NO,No
24639,37,HW,White,3,1,0,2,1,POV,No
24640,66,HW,White,3,1,0,1,2,NO,No
24641,68,SP,Multirace,2,1,0,1,1,NO,No
24642,63,R,White,4,0,0,3,1,NO,No
24643,7,SP,White,3,2,0,0,3,NO,No
24644,42,A,White,1,0,0,1,0,NO,No
24645,39,SP,White,4,3,0,3,1,POV,No
24646,56,A,White,1,0,0,0,1,NO,No
24647,20,Fam_O,White,3,0,1,1,2,NO,No
24648,67,AL_O,Hispanic,1,0,0,1,0,NO,No
24649,58,AL_O,White,1,0,0,0,1,NO,No
24650,62,R,White,2,0,0,0,2,NO,No
24651,61,SP,Multirace,2,1,0,0,2,NO,No
24652,29,HW,Black,3,1,0,1,2,NO,No
24653,18,HW,White,3,1,0,1,2,POV,Yes
24654,62,R,White,6,0,0,5,1,POV,No
24655,3,A,White,1,0,0,0,1,NO,No
24656,9,Fam_O,White,3,0,1,1,2,POV,Yes
24657,1,HW,White,4,2,0,3,1,NO,No
24658,53,HW,White,3,1,0,2,1,NO,No
24659,68,A,White,1,0,0,1,0,NO,No
24660,43,A,White,1,0,0,1,0,NO,No
24661,20,A,White,1,0,0,1,0,NO,No
24662,48,R,White,4,0,0,2,2,NO,No
24663,56,SP,White,2,1,0,0,2,NO,No
24664,3,A,White,1,0,0,1,0,NO,No
24665,30,SP,Hispanic,5,4,0,3,2,NO,No
24666,60,HW,Hispanic,5,3,0,1,4,NO,Yes
24667,4,SP,White,3,2,0,2,1,POV,No
24668,29,SP,White,2,1,0,1,1,NO,Yes
24669,20,A,Hispanic,1,0,0,1,0,NO,No
24670,18,A,Asian,1,0,0,0,1,POV,Yes
24671,53,R,White,5,0,0,5,0,POV,No
24672,38,R,White,4,0,0,1,3,NO,No
24673,34,SP,White,4,3,0,3,1,NO,No
24674,23,HW,White,4,2,0,2,2,NO,Yes
24675,57,R,Hispanic,2,0,0,0,2,POV,No
24676,4,HW_O,Asian,2,0,2,1,1,NO,No
24677,10,HW_O,White,2,0,2,1,1,NO,No
24678,30,A,Hispanic,1,0,0,0,1,POV,No
24679,25,A,White,1,0,0,0,1,NO,No
24680,18,A,White,1,0,0,1,0,POV,No
24681,30,HW,White,4,2,0,3,1,NO,No
24682,25,HW,Hispanic,3,1,0,2,1,NO,No
24683,36,HW_O,Asian,2,0,2,2,0,NO,No
24684,9,HW_O,Asian,2,0,2,1,1,POV,Yes
24685,17,AL_O,Asian,1,0,0,1,0,NO,No
24686,13,HW,White,3,1,0,1,2,POV,No
24687,59,A,White,1,0,0,0,1,NO,No
24688,38,R,White,3,0,0,1,2,NO,No
24689,29,SP,Black,2,1,0,1,1,NO,No
24690,27,A,Black,1,0,0,0,1,NO,Yes
24691,9,HW,White,4,2,0,3,1,NO,No
24692,1,AL_O,Asian,1,0,0,1,0,POV,No
24693,17,HW,White,3,1,0,2,1,POV,No
24694,8,A,White,1,0,0,1,0,NO,No
24695,9,R,White,2,0,0,1,1,NO,No
24696,70,AL_O,White,1,0,0,0,1,POV,No
24697,64,HW,Hispanic,4,2,0,3,1,POV,No
24698,61,AL_O,White,1,0,0,0,1,NO,No
24699,24,HW_O,Black,2,0,2,0,2,NO,No
24700,60,HW,White,4,2,0,2,2,POV,No
24701,70,HW_O,Asian,2,0,2,2,0,NO,No
24702,67,SP,White,4,3,0,3,1,NO,No
24703,66,HW,White,3,1,0,2,1,NO,No
24704,40,SP,White,3,2,0,0,3,NO,No
24705,58,HW_O,Hispanic,2,0,2,0,2,POV,No
24706,19,R,White,5,0,0,3,2,NO,No
24707,70,A,White,1,0,0,0,1,NO,No
24708,39,A,White,1,0,0,1,0,NO,No
24709,2,HW_O,White,2,0,2,0,2,NO,No
24710,61,AL_O,White,1,0,0,0,1,NO,No
24711,70,A,White,1,0,0,0,1,NO,No
24712,67,HW,White,4,2,0,2,2,NO,Yes
24713,30,A,Hispanic,1,0,0,1,0,NO,No
24714,3,HW_O,White,2,0,2,1,1,NO,No
24715,48,A,White,1,0,0,0,1,NO,No
24716,15,Fam_O,Hispanic,3,0,1,2,1,POV,No
24717,56,R,Hispanic,4,0,0,3,1,NO,No
24718,38,SP,White,3,2,0,3,0,NO,No
24719,23,HW,White,3,1,0,1,2,POV,No
24720,26,HW,White,4,2,0,1,3,NO,No
24721,63,R,White,5,0,0,3,2,POV,No
24722,70,SP,White,2,1,0,1,1,NO,No
24723,49,AL_O,White,1,0,0,0,1,NO,No
24724,27,HW,Amer Indian,5,3,0,2,3,NO,Yes
24725,19,A,Amer Indian,1,0,0,1,0,NO,No
24726,4,AL_O,White,1,0,0,0,1,NO,No
24727,10,Fam_O,White,3,0,1,1,2,NO,No
24728,59,A,White,1,0,0,1,0,NO,No
24729,43,HW_O,White,2,0,2,0,2,NO,No
24730,19,HW,White,3,1,0,1,2,NO,No
24731,25,HW,White,4,2,0,1,3,NO,No
24732,49,SP,White,4,3,0,2,2,NO,No
24733,67,A,White,1,0,0,0,1,NO,No
24734,3,A,White,1,0,0,0,1,NO,No
24735,59,HW_O,White,2,0,2,2,0,NO,No
24736,67,R,White,5,0,0,3,2,NO,No
24737,2,SP,Asian,2,1,0,1,1,NO,No
24738,40,HW,White,3,1,0,2,1,NO,No
24739,45,A,White,1,0,0,0,1,NO,No
24740,38,A,White,1,0,0,0,1,POV,No
24741,67,R,White,5,0,0,3,2,NO,No
24742,43,A,White,1,0,0,0,1,POV,No
24743,60,R,White,3,0,0,1,2,NO,No
24744,25,A,White,1,0,0,1,0,NO,No
24745,69,HW,White,5,3,0,3,2,POV,No
24746,26,Fam_O,White,3,0,1,1,2,NO,No
24747,14,SP,White,3,2,0,1,2,NO,No
24748,53,SP,White,2,1,0,0,2,NO,No
24749,44,A,White,1,0,0,0,1,POV,Yes
24750,1,HW_O,White,2,0,2,2,0,POV,No
24751,15,A,Asian,1,0,0,0,1,POV,No
24752,59,HW_O,White,2,0,2,2,0,NO,No
24753,3,SP,White,2,1,0,1,1,NO,No
24754,56,A,White,1,0,0,0,1,NO,No
24755,13,A,White,1,0,0,0,1,NO,No
24756,22,AL_O,White,1,0,0,1,0,NO,No
24757,17,A,White,1,0,0,0,1,NO,No
24758,3,A,White,1,0,0,1,0,NO,No
24759,14,SP,White,3,2,0,2,1,POV,No
24760,59,SP,White,2,1,0,1,1,NO,No
24761,1,AL_O,White,1,0,0,1,0,NO,No
24762,66,R,White,4,0,0,3,1,NO,No
24763,52,AL_O,White,1,0,0,1,0,NO,No
24764,15,SP,White,3,2,0,2,1,POV,No
24765,70,A,White,1,0,0,0,1,NO,No
24766,30,AL_O,White,1,0,0,0,1,POV,No
24767,12,AL_O,White,1,0,0,1,0,POV,No
24768,8,HW,White,3,1,0,2,1,NO,Yes
24769,13,AL_O,White,1,0,0,0,1,POV,No
24770,18,HW_O,Asian,2,0,2,0,2,POV,No
24771,16,HW,White,4,2,0,2,2,POV,No
24772,5,SP,White,2,1,0,1,1,NO,No
24773,58,R,White,3,0,0,2,1,NO,No
24774,30,HW,Black,4,2,0,2,2,NO,No
24775,51,A,White,1,0,0,1,0,NO,No
24776,53,A,White,1,0,0,1,0,NO,No
24777,55,SP,White,5,4,0,4,1,NO,No
24778,16,HW,Asian,4,2,0,3,1,NO,No
24779,1,A,White,1,0,0,0,1,NO,No
24780,69,HW,White,4,2,0,1,3,POV,No
24781,30,HW,Hispanic,4,2,0,3,1,NO,No
24782,3,SP,White,3,2,0,0,3,POV,No
24783,53,HW,White,5,3,0,2,3,POV,No
24784,39,A,Amer Indian,1,0,0,0,1,NO,No
24785,66,HW_O,White,2,0,2,0,2,NO,No
24786,1,A,White,1,0,0,0,1,NO,No
24787,40,SP,Asian,3,2,0,0,3,POV,No
24788,67,HW,White,3,1,0,1,2,NO,No
24789,59,HW,White,3,1,0,1,2,NO,No
24790,25,AL_O,White,1,0,0,1,0,NO,No
24791,1,A,Hispanic,1,0,0,1,0,NO,No
24792,29,HW,White,5,3,0,3,2,NO,No
24793,69,AL_O,White,1,0,0,1,0,POV,No
24794,61,SP,White,2,1,0,0,2,NO,No
24795,52,HW,White,4,2,0,2,2,NO,No
24796,69,HW_O,Black,2,0,2,2,0,POV,No
24797,19,HW,White,6,4,0,4,2,NO,No
24798,10,HW,White,3,1,0,2,1,NO,No
24799,12,HW,White,5,3,0,3,2,POV,No
24800,25,HW_O,White,2,0,2,2,0,NO,No
24801,16,HW,White,3,1,0,1,2,POV,No
24802,66,HW,White,4,2,0,2,2,NO,No
24803,45,A,White,1,0,0,0,1,NO,No
24804,48,SP,White,2,1,0,1,1,NO,No
24805,54,AL_O,White,1,0,0,1,0,NO,No
24806,53,AL_O,White,1,0,0,1,0,NO,No
24807,61,HW,White,4,2,0,3,1,NO,No
24808,37,Fam_O,White,3,0,1,1,2,POV,No
24809,60,AL_O,White,1,0,0,0,1,NO,No
24810,68,A,Multirace,1,0,0,0,1,NO,No
24811,13,A,White,1,0,0,1,0,POV,No
24812,40,HW,White,4,2,0,2,2,NO,No
24813,17,R,White,3,0,0,2,1,POV,Yes
24814,67,AL_O,Hispanic,1,0,0,0,1,POV,No
24815,70,HW_O,White,2,0,2,1,1,NO,No
24816,21,HW,White,4,2,0,2,2,NO,No
24817,70,HW,White,3,1,0,1,2,NO,No
24818,49,A,White,1,0,0,1,0,NO,Yes
24819,2,AL_O,Hispanic,1,0,0,0,1,POV,No
24820,41,SP,Asian,2,1,0,2,0,NO,Yes
24821,29,R,White,5,0,0,3,2,POV,No
24822,3,A,White,1,0,0,1,0,NO,No
24823,19,HW,White,3,1,0,2,1,NO,No
24824,49,A,White,1,0,0,1,0,NO,No
24825,69,HW,White,3,1,0,2,1,NO,No
24826,66,HW,White,4,2,0,2,2,NO,No
24827,60,HW,White,5,3,0,3,2,NO,No
24828,70,A,White,1,0,0,1,0,NO,No
24829,48,HW_O,White,2,0,2,2,0,NO,No
24830,1,A,White,1,0,0,0,1,NO,No
24831,57,HW_O,Hispanic,2,0,2,0,2,NO,No
24832,3,A,White,1,0,0,0,1,NO,No
24833,2,HW,White,3,1,0,2,1,NO,No
24834,22,SP,White,2,1,0,0,2,NO,No
24835,9,AL_O,White,1,0,0,0,1,NO,No
24836,14,SP,White,2,1,0,0,2,POV,No
24837,39,Fam_O,White,3,0,1,2,1,NO,No
24838,36,A,White,1,0,0,1,0,NO,No
24839,58,HW_O,Hispanic,2,0,2,1,1,NO,No
24840,1,SP,White,2,1,0,2,0,NO,Yes
24841,65,R,White,5,0,0,2,3,NO,No
24842,67,R,White,4,0,0,2,2,NO,No
24843,39,AL_O,White,1,0,0,0,1,NO,No
24844,37,SP,Hispanic,2,1,0,1,1,POV,No
24845,66,A,White,1,0,0,1,0,NO,No
24846,16,A,White,1,0,0,1,0,POV,No
24847,16,HW,Asian,4,2,0,1,3,POV,Yes
24848,39,R,White,3,0,0,2,1,NO,No
24849,51,HW,White,3,1,0,1,2,NO,No
24850,66,HW_O,Asian,2,0,2,2,0,NO,No
24851,28,A,White,1,0,0,1,0,NO,No
24852,61,R,White,4,0,0,1,3,NO,No
24853,70,HW,White,4,2,0,2,2,NO,No
24854,63,HW_O,White,2,0,2,0,2,NO,No
24855,36,AL_O,White,1,0,0,0,1,NO,No
24856,23,HW_O,White,2,0,2,1,1,NO,No
24857,15,HW_O,Asian,2,0,2,2,0,NO,No
24858,9,HW,White,3,1,0,2,1,NO,No
24859,30,A,White,1,0,0,1,0,NO,No
24860,66,HW_O,Asian,2,0,2,1,1,NO,No
24861,54,HW,White,4,2,0,1,3,NO,No
24862,14,AL_O,Black,1,0,0,0,1,NO,No
24863,8,SP,White,2,1,0,1,1,NO,No
24864,27,HW_O,White,2,0,2,1,1,NO,No
24865,11,A,White,1,0,0,0,1,NO,No
24866,40,HW,White,3,1,0,1,2,NO,No
24867,49,SP,Black,3,2,0,1,2,NO,No
24868,1,A,White,1,0,0,0,1,NO,No
24869,52,HW,White,4,2,0,2,2,NO,No
24870,70,A,White,1,0,0,1,0,NO,Yes
24871,66,HW,White,4,2,0,2,2,NO,No
24872,13,HW,White,5,3,0,1,4,POV,No
24873,70,HW,White,4,2,0,1,3,NO,No
24874,34,Fam_O,White,3,0,1,2,1,NO,No
24875,3,A,White,1,0,0,1,0,NO,No
24876,4,AL_O,White,1,0,0,1,0,NO,No
24877,14,HW,Asian,3,1,0,1,2,POV,No
24878,30,HW_O,White,2,0,2,0,2,NO,No
24879,70,AL_O,Asian,1,0,0,1,0,NO,No
24880,29,SP,White,3,2,0,0,3,NO,No
24881,9,HW,White,4,2,0,2,2,NO,No
24882,66,HW,White,4,2,0,1,3,NO,No
24883,70,Fam_O,White,3,0,1,2,1,NO,No
24884,14,HW,White,3,1,0,1,2,POV,No
24885,17,AL_O,Asian,1,0,0,1,0,POV,No
24886,20,R,White,5,0,0,3,2,NO,No
24887,18,A,Asian,1,0,0,0,1,POV,No
24888,13,SP,White,3,2,0,2,1,POV,No
24889,61,HW_O,Hispanic,2,0,2,0,2,NO,No
24890,46,AL_O,White,1,0,0,0,1,NO,No
24891,39,A,White,1,0,0,1,0,NO,No
24892,15,R,White,4,0,0,1,3,NO,No
24893,63,R,White,3,0,0,0,3,NO,No
24894,1,Fam_O,Asian,3,0,1,1,2,NO,No
24895,30,R,Black,2,0,0,2,0,NO,No
24896,19,AL_O,Black,1,0,0,0,1,NO,No
24897,63,Fam_O,White,3,0,1,1,2,POV,No
24898,3,SP,White,2,1,0,1,1,NO,No
24899,63,A,White,1,0,0,1,0,NO,No
24900,65,HW_O,White,2,0,2,0,2,NO,No
24901,33,SP,White,4,3,0,3,1,NO,No
24902,18,HW,White,3,1,0,2,1,POV,No
24903,54,AL_O,White,1,0,0,1,0,NO,No
24904,67,A,White,1,0,0,1,0,NO,No
24905,30,HW_O,White,2,0,2,1,1,NO,No
24906,27,A,White,1,0,0,1,0,NO,No
24907,2,HW,Multirace,4,2,0,2,2,POV,No
24908,20,AL_O,White,1,0,0,0,1,NO,No
24909,53,HW_O,White,2,0,2,1,1,NO,No
24910,48,HW,White,4,2,0,3,1,NO,No
24911,56,SP,White,3,2,0,1,2,NO,No
24912,8,A,White,1,0,0,0,1,NO,No
24913,1,HW_O,Asian,2,0,2,1,1,NO,No
24914,4,A,White,1,0,0,0,1,NO,No
24915,38,AL_O,White,1,0,0,0,1,NO,No
24916,70,HW_O,White,2,0,2,2,0,NO,No
24917,53,AL_O,White,1,0,0,1,0,NO,No
24918,50,AL_O,White,1,0,0,0,1,NO,No
24919,19,AL_O,White,1,0,0,0,1,NO,Yes
24920,16,HW_O,Black,2,0,2,1,1,POV,Yes
24921,63,A,Black,1,0,0,1,0,NO,No
24922,70,SP,White,3,2,0,3,0,NO,No
24923,69,SP,White,2,1,0,0,2,POV,No
24924,33,SP,White,3,2,0,1,2,NO,Yes
24925,34,R,Black,2,0,0,2,0,NO,No
24926,67,HW_O,Hispanic,2,0,2,1,1,NO,No
24927,29,AL_O,White,1,0,0,0,1,NO,No
24928,8,HW_O,White,2,0,2,1,1,NO,No
24929,2,AL_O,Asian,1,0,0,0,1,NO,Yes
24930,1,R,White,2,0,0,0,2,NO,No
24931,60,Fam_O,White,3,0,1,1,2,NO,No
24932,61,A,White,1,0,0,1,0,NO,No
24933,62,SP,White,4,3,0,3,1,NO,No
24934,28,SP,Black,2,1,0,1,1,NO,No
24935,56,HW,Black,4,2,0,1,3,NO,No
24936,35,SP,White,4,3,0,1,3,NO,No
24937,43,AL_O,White,1,0,0,0,1,NO,No
24938,1,A,White,1,0,0,1,0,NO,No
24939,52,SP,White,2,1,0,1,1,NO,No
24940,8,Fam_O,White,3,0,1,2,1,POV,No
24941,70,SP,White,2,1,0,2,0,NO,No
24942,38,SP,White,2,1,0,0,2,NO,No
24943,70,AL_O,White,1,0,0,0,1,NO,No
24944,17,HW,Asian,4,2,0,2,2,POV,No
24945,19,HW_O,Black,2,0,2,1,1,NO,No
24946,61,HW,White,4,2,0,3,1,NO,No
24947,6,HW,Hispanic,3,1,0,1,2,POV,No
24948,49,Fam_O,White,3,0,1,2,1,NO,No
24949,1,HW_O,White,2,0,2,1,1,NO,No
24950,37,SP,White,3,2,0,1,2,POV,No
24951,27,Fam_O,White,3,0,1,2,1,POV,Yes
24952,38,SP,White,3,2,0,0,3,NO,No
24953,1,HW,White,3,1,0,1,2,NO,No
24954,1,A,White,1,0,0,1,0,NO,No
24955,10,AL_O,White,1,0,0,1,0,NO,No
24956,70,SP,Asian,3,2,0,0,3,NO,No
24957,69,HW,White,3,1,0,1,2,NO,No
24958,48,A,White,1,0,0,1,0,NO,No
24959,1,R,Asian,6,0,0,3,3,NO,No
24960,61,A,Hispanic,1,0,0,1,0,NO,No
24961,13,AL_O,White,1,0,0,1,0,POV,Yes
24962,2,Fam_O,White,3,0,1,1,2,NO,No
24963,32,AL_O,White,1,0,0,0,1,NO,No
24964,68,SP,White,3,2,0,0,3,NO,No
24965,18,A,White,1,0,0,1,0,POV,Yes
24966,29,SP,White,3,2,0,0,3,NO,No
24967,2,AL_O,White,1,0,0,0,1,POV,No
24968,2,HW_O,White,2,0,2,2,0,NO,No
24969,14,HW_O,White,2,0,2,0,2,POV,Yes
24970,1,HW,Hispanic,4,2,0,3,1,NO,No
24971,14,HW,White,3,1,0,2,1,POV,Yes
24972,4,HW_O,White,2,0,2,1,1,POV,No
24973,11,HW,Asian,5,3,0,3,2,NO,No
24974,59,HW,White,3,1,0,1,2,NO,No
24975,27,R,Black,2,0,0,1,1,NO,Yes
24976,27,AL_O,Black,1,0,0,1,0,NO,No
24977,6,HW,White,3,1,0,2,1,POV,No
24978,13,HW,White,3,1,0,1,2,NO,No
24979,60,HW,Hispanic,4,2,0,2,2,NO,No
24980,15,A,White,1,0,0,0,1,NO,No
24981,4,HW,White,3,1,0,2,1,POV,No
24982,18,HW,White,3,1,0,2,1,NO,No
24983,2,HW,White,4,2,0,3,1,POV,Yes
24984,44,HW,White,3,1,0,2,1,NO,No
24985,13,A,White,1,0,0,0,1,NO,Yes
24986,56,A,White,1,0,0,0,1,NO,No
24987,29,R,White,4,0,0,4,0,NO,No
24988,47,R,Hispanic,3,0,0,3,0,NO,No
24989,67,HW,White,4,2,0,2,2,NO,No
24990,37,HW,White,3,1,0,1,2,NO,No
24991,42,HW,Hispanic,3,1,0,1,2,POV,No
24992,1,A,White,1,0,0,1,0,NO,No
24993,27,HW,Hispanic,4,2,0,2,2,NO,No
24994,16,SP,White,2,1,0,0,2,POV,No
24995,66,AL_O,White,1,0,0,0,1,NO,No
24996,19,R,Black,5,0,0,3,2,NO,No
24997,64,R,White,4,0,0,2,2,NO,No
24998,28,SP,Hispanic,3,2,0,0,3,NO,No
24999,3,A,White,1,0,0,1,0,NO,No
25000,15,HW,White,3,1,0,2,1,NO,No
25001,39,A,Black,1,0,0,1,0,NO,No
25002,3,HW,White,4,2,0,1,3,NO,No
25003,10,AL_O,Black,1,0,0,1,0,NO,No
25004,19,AL_O,White,1,0,0,1,0,NO,No
25005,60,AL_O,White,1,0,0,0,1,NO,No
25006,14,R,White,5,0,0,4,1,NO,No
25007,45,HW,White,5,3,0,4,1,NO,No
25008,30,A,Hispanic,1,0,0,1,0,NO,No
25009,55,HW_O,White,2,0,2,1,1,POV,No
25010,67,SP,White,3,2,0,2,1,NO,No
25011,8,A,White,1,0,0,0,1,NO,No
25012,37,HW_O,Multirace,2,0,2,1,1,NO,No
25013,21,SP,White,2,1,0,0,2,NO,No
25014,70,HW,White,6,4,0,4,2,NO,Yes
25015,63,SP,Black,3,2,0,1,2,NO,No
25016,62,AL_O,Hispanic,1,0,0,0,1,NO,No
25017,61,HW,White,3,1,0,2,1,NO,No
25018,14,HW,Black,3,1,0,1,2,POV,No
25019,24,A,White,1,0,0,0,1,NO,No
25020,56,SP,Hispanic,3,2,0,2,1,NO,No
25021,1,SP,White,2,1,0,1,1,NO,No
25022,10,HW_O,White,2,0,2,2,0,NO,No
25023,56,SP,White,2,1,0,0,2,NO,No
25024,42,SP,White,2,1,0,1,1,POV,No
25025,10,HW,Multirace,4,2,0,2,2,NO,No
25026,2,HW,Amer Indian,4,2,0,2,2,POV,No
25027,4,SP,White,3,2,0,0,3,NO,No
25028,66,SP,White,2,1,0,0,2,NO,No
25029,68,HW,White,4,2,0,2,2,NO,Yes
25030,19,SP,White,3,2,0,1,2,NO,No
25031,47,SP,White,2,1,0,0,2,NO,No
25032,64,HW,White,4,2,0,1,3,NO,No
25033,14,A,White,1,0,0,0,1,POV,No
25034,68,AL_O,White,1,0,0,1,0,NO,No
25035,56,SP,White,4,3,0,2,2,NO,No
25036,49,AL_O,Black,1,0,0,1,0,NO,No
25037,13,A,Asian,1,0,0,1,0,NO,No
25038,60,A,Black,1,0,0,1,0,NO,No
25039,63,A,White,1,0,0,1,0,NO,No
25040,39,HW_O,Hispanic,2,0,2,1,1,POV,No
25041,42,HW,White,3,1,0,2,1,NO,No
25042,22,HW,White,4,2,0,2,2,NO,No
25043,46,SP,White,2,1,0,0,2,POV,No
25044,3,HW,White,4,2,0,1,3,POV,No
25045,53,SP,White,3,2,0,2,1,NO,No
25046,53,HW_O,White,2,0,2,1,1,NO,No
25047,65,A,White,1,0,0,0,1,NO,No
25048,18,HW,White,4,2,0,2,2,POV,No
25049,47,HW,Hispanic,4,2,0,2,2,NO,No
25050,1,R,White,2,0,0,1,1,NO,No
25051,14,A,White,1,0,0,0,1,NO,Yes
25052,26,A,White,1,0,0,1,0,NO,No
25053,42,SP,White,4,3,0,4,0,NO,No
25054,2,AL_O,White,1,0,0,1,0,NO,No
25055,69,HW_O,Asian,2,0,2,0,2,POV,No
25056,11,HW_O,White,2,0,2,1,1,NO,No
25057,6,SP,White,2,1,0,0,2,NO,No
25058,13,A,White,1,0,0,1,0,POV,No
25059,69,HW_O,White,2,0,2,1,1,NO,No
25060,67,A,White,1,0,0,1,0,NO,No
25061,16,A,White,1,0,0,1,0,POV,No
25062,3,HW,White,5,3,0,1,4,NO,No
25063,41,Fam_O,Black,3,0,1,2,1,POV,No
25064,15,R,White,6,0,0,4,2,POV,No
25065,48,SP,Black,2,1,0,1,1,NO,No
25066,70,SP,White,2,1,0,1,1,NO,No
25067,66,R,White,4,0,0,1,3,NO,No
25068,26,AL_O,White,1,0,0,0,1,NO,No
25069,49,A,White,1,0,0,0,1,NO,No
25070,1,SP,White,3,2,0,2,1,NO,No
25071,63,A,White,1,0,0,0,1,NO,No
25072,53,SP,White,4,3,0,2,2,NO,No
25073,65,AL_O,White,1,0,0,0,1,NO,No
25074,10,HW_O,White,2,0,2,2,0,NO,No
25075,25,R,White,2,0,0,0,2,NO,No
25076,37,AL_O,White,1,0,0,1,0,NO,No
25077,1,SP,White,4,3,0,3,1,NO,No
25078,47,HW,Black,5,3,0,3,2,NO,No
25079,6,HW,Multirace,3,1,0,1,2,NO,No
25080,70,AL_O,White,1,0,0,0,1,NO,No
25081,58,A,Hispanic,1,0,0,1,0,NO,No
25082,47,A,Hispanic,1,0,0,1,0,NO,No
25083,40,HW_O,White,2,0,2,1,1,NO,No
25084,18,SP,White,2,1,0,1,1,NO,No
25085,14,HW,White,3,1,0,2,1,POV,No
25086,3,SP,White,2,1,0,2,0,NO,No
25087,55,HW,White,5,3,0,4,1,NO,No
25088,66,SP,White,3,2,0,3,0,NO,No
25089,27,HW_O,White,2,0,2,0,2,NO,No
25090,70,R,Hispanic,2,0,0,2,0,NO,No
25091,56,HW,White,3,1,0,2,1,NO,No
25092,67,A,White,1,0,0,1,0,NO,No
25093,25,A,White,1,0,0,1,0,NO,No
25094,68,AL_O,Asian,1,0,0,0,1,NO,No
25095,3,AL_O,Asian,1,0,0,0,1,NO,No
25096,66,SP,White,2,1,0,1,1,NO,No
25097,1,A,White,1,0,0,1,0,NO,No
25098,37,R,White,3,0,0,2,1,NO,No
25099,25,R,White,6,0,0,3,3,NO,No
25100,59,HW,White,3,1,0,2,1,NO,No
25101,59,A,White,1,0,0,1,0,NO,No
25102,61,R,White,4,0,0,3,1,NO,No
25103,10,HW_O,Black,2,0,2,2,0,NO,Yes
25104,3,A,White,1,0,0,1,0,NO,No
25105,26,HW,White,5,3,0,3,2,NO,No
25106,18,A,White,1,0,0,0,1,POV,Yes
25107,59,A,White,1,0,0,1,0,NO,No
25108,69,R,White,3,0,0,2,1,POV,No
25109,57,A,Black,1,0,0,1,0,NO,No
