"Household_ID","Region","Income","Race","PubTrans"
22196,63,"NO","White","No"
22197,60,"POV","White","No"
22198,1,"NO","Asian","No"
22199,1,"POV","White","No"
22200,57,"NO","White","No"
22201,59,"NO","White","No"
22202,68,"NO","White","No"
22203,65,"NO","White","No"
22204,22,"NO","White","No"
22205,54,"NO","White","No"
22206,10,"POV","White","No"
22207,36,"NO","White","No"
22208,47,"POV","Hispanic","No"
22209,14,"NO","White","No"
22210,4,"NO","White","No"
22211,21,"NO","White","No"
22212,59,"NO","White","No"
22213,56,"NO","White","No"
22214,70,"NO","Asian","No"
22215,19,"NO","Hispanic","Yes"
22216,43,"NO","White","No"
22217,68,"NO","White","No"
22218,44,"NO","White","No"
22219,19,"NO","White","Yes"
22220,2,"NO","White","No"
22221,19,"NO","Black","No"
22222,53,"NO","White","No"
22223,39,"NO","White","No"
22224,61,"NO","White","No"
22225,46,"NO","White","No"
22226,23,"NO","White","No"
22227,9,"NO","White","Yes"
22228,67,"NO","Hispanic","No"
22229,13,"NO","White","No"
22230,4,"NO","White","No"
22231,22,"NO","White","No"
22232,44,"NO","White","No"
22233,34,"NO","Black","No"
22234,1,"NO","White","No"
22235,2,"NO","White","No"
22236,8,"NO","White","No"
22237,14,"POV","White","No"
22238,3,"NO","Hispanic","No"
22239,13,"POV","White","No"
22240,46,"NO","White","No"
22241,65,"NO","White","No"
22242,16,"NO","Asian","Yes"
22243,56,"NO","White","No"
22244,29,"NO","White","No"
22245,35,"NO","White","No"
22246,25,"NO","White","No"
22247,69,"POV","White","No"
22248,9,"NO","White","No"
22249,18,"POV","White","No"
22250,2,"NO","White","No"
22251,2,"POV","White","No"
22252,46,"NO","White","No"
22253,1,"NO","White","Yes"
22254,13,"POV","White","No"
22255,57,"NO","Hispanic","No"
22256,13,"NO","White","No"
22257,59,"NO","White","No"
22258,23,"POV","White","No"
22259,16,"NO","Black","No"
22260,24,"NO","Black","No"
22261,30,"NO","White","No"
22262,57,"NO","Hispanic","No"
22263,33,"NO","White","No"
22264,67,"NO","White","No"
22265,61,"NO","White","No"
22266,70,"NO","Asian","No"
22267,40,"NO","White","No"
22268,70,"NO","White","No"
22269,6,"NO","White","No"
22270,1,"NO","White","No"
22271,4,"NO","White","No"
22272,9,"NO","White","Yes"
22273,1,"NO","White","No"
22274,66,"NO","White","No"
22275,38,"NO","White","No"
22276,54,"NO","White","No"
22277,1,"NO","White","No"
22278,68,"NO","White","No"
22279,65,"NO","White","No"
22280,66,"NO","Hispanic","No"
22281,1,"NO","White","No"
22282,69,"POV","Asian","No"
22283,63,"NO","White","No"
22284,70,"NO","White","No"
22285,15,"POV","White","No"
22286,67,"NO","White","No"
22287,69,"POV","White","No"
22288,70,"NO","White","No"
22289,18,"POV","White","No"
22290,30,"NO","White","No"
22291,29,"NO","White","No"
22292,9,"NO","White","No"
22293,57,"POV","Hispanic","No"
22294,70,"NO","Black","No"
22295,8,"NO","Asian","No"
22296,63,"NO","White","No"
22297,52,"NO","Black","Yes"
22298,20,"POV","White","No"
22299,1,"NO","Asian","Yes"
22300,14,"NO","White","No"
22301,70,"NO","White","No"
22302,3,"NO","Hispanic","No"
22303,69,"POV","White","No"
22304,65,"NO","White","No"
22305,47,"NO","White","No"
22306,59,"NO","White","No"
22307,69,"POV","White","No"
22308,13,"POV","White","Yes"
22309,56,"POV","White","No"
22310,38,"NO","White","No"
22311,28,"NO","Hispanic","No"
22312,50,"NO","White","No"
22313,29,"NO","White","No"
22314,53,"NO","White","No"
22315,67,"NO","White","No"
22316,19,"NO","White","No"
22317,3,"NO","Asian","No"
22318,70,"POV","Asian","No"
22319,1,"NO","White","Yes"
22320,6,"POV","Hispanic","No"
22321,59,"NO","White","No"
22322,34,"NO","Black","No"
22323,20,"NO","Hispanic","No"
22324,3,"POV","White","No"
22325,60,"NO","White","No"
22326,70,"NO","White","No"
22327,39,"NO","White","No"
22328,67,"NO","White","No"
22329,3,"NO","White","No"
22330,60,"NO","Black","No"
22331,9,"POV","White","Yes"
22332,60,"POV","Hispanic","No"
22333,70,"NO","Hispanic","Yes"
22334,4,"NO","White","No"
22335,23,"POV","White","No"
22336,40,"NO","White","No"
22337,16,"POV","Black","No"
22338,21,"NO","Asian","No"
22339,27,"NO","Black","No"
22340,66,"NO","White","No"
22341,59,"NO","Black","No"
22342,70,"NO","White","No"
22343,70,"NO","White","No"
22344,61,"NO","Hispanic","No"
22345,70,"NO","White","No"
22346,70,"NO","White","No"
22347,30,"NO","White","No"
22348,3,"NO","White","No"
22349,22,"NO","White","No"
22350,1,"NO","Asian","No"
22351,30,"NO","White","No"
22352,18,"POV","White","No"
22353,18,"NO","White","No"
22354,59,"NO","White","No"
22355,56,"POV","White","No"
22356,33,"NO","White","No"
22357,29,"NO","White","No"
22358,67,"NO","White","No"
22359,37,"NO","White","No"
22360,38,"NO","White","No"
22361,46,"NO","Black","No"
22362,40,"NO","White","No"
22363,4,"POV","White","No"
22364,65,"NO","Black","No"
22365,43,"NO","White","No"
22366,56,"NO","Hispanic","No"
22367,70,"NO","White","No"
22368,64,"NO","White","No"
22369,49,"NO","White","No"
22370,56,"NO","White","No"
22371,18,"POV","Asian","No"
22372,40,"NO","White","Yes"
22373,18,"POV","White","No"
22374,61,"NO","White","No"
22375,12,"POV","White","No"
22376,1,"NO","White","No"
22377,59,"NO","White","No"
22378,63,"NO","Asian","No"
22379,61,"NO","White","No"
22380,63,"NO","White","Yes"
22381,62,"POV","White","No"
22382,36,"POV","Black","No"
22383,65,"NO","White","No"
22384,60,"NO","White","No"
22385,44,"NO","Multirace","No"
22386,2,"POV","White","No"
22387,13,"NO","Asian","No"
22388,17,"POV","Asian","No"
22389,57,"NO","White","No"
22390,3,"POV","Asian","No"
22391,1,"NO","Asian","No"
22392,1,"NO","Asian","No"
22393,69,"POV","White","No"
22394,64,"POV","Hispanic","No"
22395,18,"POV","White","No"
22396,2,"POV","White","No"
22397,16,"POV","White","No"
22398,61,"NO","White","No"
22399,1,"NO","White","No"
22400,70,"NO","Asian","No"
22401,18,"POV","White","No"
22402,19,"NO","White","No"
22403,64,"NO","Hispanic","No"
22404,56,"NO","White","No"
22405,10,"NO","Multirace","No"
22406,23,"POV","White","No"
22407,39,"NO","White","No"
22408,40,"NO","White","No"
22409,70,"NO","White","Yes"
22410,8,"NO","White","No"
22411,2,"NO","White","No"
22412,14,"NO","White","Yes"
22413,38,"NO","White","No"
22414,55,"NO","White","No"
22415,70,"NO","White","No"
22416,45,"NO","White","No"
22417,70,"POV","White","No"
22418,2,"POV","Amer Indian","No"
22419,68,"NO","Black","Yes"
22420,53,"NO","Black","No"
22421,65,"NO","White","No"
22422,4,"NO","White","No"
22423,8,"POV","Asian","No"
22424,43,"NO","White","No"
22425,18,"POV","White","No"
22426,26,"NO","White","No"
22427,9,"NO","White","No"
22428,2,"POV","Hispanic","No"
22429,70,"POV","White","No"
22430,70,"NO","White","No"
22431,16,"POV","White","Yes"
22432,1,"NO","White","No"
22433,45,"NO","White","No"
22434,67,"POV","Hispanic","No"
22435,70,"NO","White","No"
22436,46,"NO","White","No"
22437,66,"NO","White","No"
22438,57,"POV","Black","No"
22439,1,"NO","White","No"
22440,67,"NO","Hispanic","No"
22441,60,"NO","White","No"
22442,67,"NO","White","No"
22443,50,"NO","White","No"
22444,35,"NO","White","No"
22445,69,"POV","Asian","No"
22446,57,"POV","Hispanic","No"
22447,15,"POV","Asian","No"
22448,66,"NO","White","No"
22449,15,"POV","Black","No"
22450,67,"POV","Asian","No"
22451,22,"NO","White","No"
22452,4,"NO","White","No"
22453,59,"NO","White","No"
22454,56,"NO","White","No"
22455,70,"NO","Multirace","No"
22456,67,"NO","White","No"
22457,3,"POV","White","No"
22458,59,"NO","White","No"
22459,2,"NO","White","No"
22460,70,"NO","Black","No"
22461,58,"NO","Hispanic","No"
22462,68,"NO","Multirace","No"
22463,13,"NO","White","No"
22464,47,"POV","White","No"
22465,70,"NO","White","No"
22466,22,"NO","White","No"
22467,16,"POV","Asian","Yes"
22468,70,"NO","White","No"
22469,70,"NO","Asian","No"
22470,16,"POV","White","No"
22471,9,"NO","White","No"
22472,37,"NO","Hispanic","No"
22473,14,"POV","White","No"
22474,7,"NO","White","No"
22475,64,"NO","Hispanic","No"
22476,10,"NO","Black","No"
22477,53,"NO","White","No"
22478,53,"NO","White","No"
22479,22,"NO","White","No"
22480,15,"POV","White","No"
22481,62,"NO","White","No"
22482,8,"NO","White","No"
22483,67,"NO","White","No"
22484,9,"POV","White","No"
22485,59,"NO","White","No"
22486,47,"NO","White","No"
22487,67,"NO","White","No"
22488,69,"NO","Asian","No"
22489,69,"NO","White","No"
22490,55,"NO","White","No"
22491,14,"NO","White","No"
22492,56,"NO","White","No"
22493,16,"POV","White","No"
22494,66,"POV","White","No"
22495,2,"POV","White","No"
22496,53,"NO","White","No"
22497,19,"POV","White","No"
22498,3,"POV","White","No"
22499,67,"NO","White","No"
22500,16,"NO","Asian","No"
22501,3,"NO","White","No"
22502,25,"NO","Hispanic","No"
22503,21,"NO","White","No"
22504,58,"NO","White","No"
22505,2,"NO","White","No"
22506,56,"NO","Black","Yes"
22507,8,"POV","White","No"
22508,8,"NO","White","No"
22509,19,"NO","White","No"
22510,12,"POV","White","No"
22511,12,"POV","Asian","No"
22512,1,"NO","White","No"
22513,61,"NO","White","No"
22514,66,"NO","White","No"
22515,63,"NO","White","No"
22516,12,"POV","White","No"
22517,2,"POV","White","No"
22518,1,"NO","Multirace","No"
22519,59,"NO","White","No"
22520,66,"NO","White","No"
22521,67,"POV","White","No"
22522,12,"POV","White","No"
22523,14,"POV","White","No"
22524,66,"NO","White","No"
22525,14,"POV","White","No"
22526,14,"POV","Asian","No"
22527,21,"NO","White","No"
22528,70,"NO","Black","No"
22529,34,"NO","White","No"
22530,63,"POV","White","No"
22531,1,"NO","Asian","No"
22532,41,"NO","White","No"
22533,64,"NO","Hispanic","No"
22534,65,"NO","White","No"
22535,19,"NO","White","No"
22536,66,"NO","Asian","No"
22537,56,"NO","White","Yes"
22538,4,"NO","White","No"
22539,12,"NO","White","No"
22540,18,"POV","Asian","No"
22541,67,"NO","White","No"
22542,34,"NO","White","No"
22543,20,"POV","White","No"
22544,1,"POV","White","No"
22545,22,"NO","White","No"
22546,48,"NO","White","No"
22547,4,"NO","White","No"
22548,2,"NO","White","No"
22549,51,"POV","White","No"
22550,18,"NO","White","No"
22551,1,"POV","White","No"
22552,56,"NO","White","No"
22553,22,"NO","White","No"
22554,10,"NO","White","No"
22555,28,"NO","White","No"
22556,37,"NO","White","No"
22557,64,"NO","Hispanic","No"
22558,66,"NO","White","No"
22559,70,"NO","White","No"
22560,60,"NO","White","No"
22561,1,"NO","White","No"
22562,56,"NO","White","No"
22563,4,"NO","White","No"
22564,63,"NO","White","No"
22565,69,"POV","White","No"
22566,1,"NO","White","No"
22567,70,"NO","White","No"
22568,2,"POV","White","No"
22569,13,"NO","White","Yes"
22570,39,"NO","White","No"
22571,65,"NO","White","No"
22572,67,"NO","White","No"
22573,66,"NO","White","No"
22574,14,"NO","White","No"
22575,59,"NO","White","No"
22576,2,"POV","Black","No"
22577,16,"POV","White","Yes"
22578,69,"POV","White","No"
22579,4,"NO","White","No"
22580,59,"NO","White","No"
22581,65,"NO","White","No"
22582,37,"NO","Hispanic","No"
22583,1,"POV","White","No"
22584,60,"NO","White","No"
22585,1,"NO","White","No"
22586,67,"POV","White","No"
22587,22,"NO","White","No"
22588,67,"NO","White","No"
22589,67,"NO","Hispanic","No"
22590,7,"NO","White","No"
22591,66,"NO","White","No"
22592,29,"NO","White","No"
22593,11,"NO","White","No"
22594,70,"NO","White","No"
22595,70,"NO","White","No"
22596,47,"NO","White","No"
22597,65,"NO","White","No"
22598,70,"NO","Asian","No"
22599,67,"NO","White","No"
22600,43,"NO","White","No"
22601,38,"NO","White","No"
22602,40,"NO","White","No"
22603,24,"NO","White","No"
22604,29,"NO","White","No"
22605,10,"POV","Black","No"
22606,27,"POV","Black","No"
22607,56,"NO","White","No"
22608,16,"POV","White","No"
22609,49,"NO","White","No"
22610,41,"NO","White","No"
22611,69,"POV","White","No"
22612,67,"NO","White","No"
22613,21,"NO","White","No"
22614,19,"NO","Black","No"
22615,18,"POV","White","No"
22616,30,"NO","Black","No"
22617,1,"NO","White","No"
22618,20,"NO","White","No"
22619,39,"POV","White","No"
22620,70,"NO","White","No"
22621,56,"NO","White","No"
22622,62,"POV","White","No"
22623,58,"NO","White","No"
22624,6,"POV","Multirace","Yes"
22625,2,"NO","White","No"
22626,10,"NO","White","No"
22627,55,"NO","White","No"
22628,65,"NO","White","No"
22629,69,"POV","Black","No"
22630,67,"NO","White","No"
22631,37,"POV","Asian","No"
22632,14,"NO","White","No"
22633,70,"NO","Hispanic","No"
22634,33,"NO","White","No"
22635,2,"POV","White","No"
22636,54,"NO","White","No"
22637,23,"NO","White","No"
22638,19,"NO","White","No"
22639,30,"POV","White","No"
22640,46,"NO","Asian","No"
22641,66,"NO","White","No"
22642,16,"NO","Asian","Yes"
22643,4,"NO","White","No"
22644,25,"POV","White","No"
22645,70,"NO","Multirace","No"
22646,44,"NO","White","Yes"
22647,69,"POV","White","No"
22648,47,"NO","White","No"
22649,21,"NO","White","No"
22650,66,"NO","White","No"
22651,1,"NO","Asian","No"
22652,31,"NO","White","No"
22653,16,"POV","White","Yes"
22654,41,"NO","White","Yes"
22655,27,"NO","White","No"
22656,3,"NO","White","No"
22657,70,"NO","Asian","No"
22658,60,"NO","White","No"
22659,4,"NO","White","No"
22660,44,"NO","White","No"
22661,69,"POV","White","No"
22662,65,"NO","White","No"
22663,62,"NO","White","No"
22664,21,"NO","White","No"
22665,38,"NO","White","No"
22666,6,"NO","White","No"
22667,40,"NO","White","No"
22668,16,"POV","Asian","Yes"
22669,59,"NO","White","No"
22670,3,"NO","White","No"
22671,29,"NO","Black","Yes"
22672,9,"NO","White","No"
22673,10,"NO","White","No"
22674,69,"NO","Hispanic","No"
22675,49,"NO","White","No"
22676,22,"NO","White","No"
22677,2,"NO","Hispanic","No"
22678,30,"NO","White","No"
22679,1,"POV","White","No"
22680,43,"NO","White","No"
22681,59,"NO","Black","No"
22682,57,"NO","White","No"
22683,65,"NO","White","No"
22684,28,"NO","White","No"
22685,3,"NO","White","No"
22686,1,"NO","White","No"
22687,15,"POV","Asian","No"
22688,2,"NO","Black","No"
22689,66,"NO","White","No"
22690,14,"POV","Asian","No"
22691,63,"NO","White","No"
22692,25,"NO","White","No"
22693,4,"NO","White","No"
22694,69,"NO","White","No"
22695,22,"POV","White","No"
22696,4,"NO","White","No"
22697,27,"NO","Black","No"
22698,12,"NO","White","No"
22699,56,"POV","White","Yes"
22700,18,"NO","Hispanic","No"
22701,66,"NO","White","No"
22702,49,"NO","White","No"
22703,56,"NO","Hispanic","No"
22704,26,"NO","Hispanic","No"
22705,40,"NO","Hispanic","No"
22706,6,"NO","White","No"
22707,70,"NO","Hispanic","No"
22708,69,"POV","Multirace","No"
22709,4,"POV","White","No"
22710,8,"NO","Asian","No"
22711,47,"NO","White","No"
22712,63,"POV","White","No"
22713,67,"NO","White","No"
22714,66,"NO","White","No"
22715,67,"NO","White","No"
22716,58,"NO","White","No"
22717,62,"NO","White","No"
22718,1,"NO","White","No"
22719,30,"POV","Hispanic","No"
22720,66,"NO","Hispanic","No"
22721,70,"NO","White","No"
22722,24,"NO","White","No"
22723,69,"POV","White","Yes"
22724,42,"POV","Multirace","Yes"
22725,44,"NO","White","No"
22726,65,"NO","White","No"
22727,66,"NO","White","No"
22728,38,"POV","White","No"
22729,2,"NO","White","No"
22730,50,"NO","Hispanic","No"
22731,37,"POV","White","No"
22732,69,"POV","White","No"
22733,53,"NO","White","No"
22734,30,"NO","White","No"
22735,17,"POV","Asian","No"
22736,4,"NO","White","No"
22737,64,"NO","White","No"
22738,16,"POV","Hispanic","No"
22739,7,"NO","White","No"
22740,69,"POV","White","No"
22741,8,"NO","White","No"
22742,65,"NO","White","No"
22743,65,"NO","White","No"
22744,16,"NO","White","No"
22745,70,"NO","White","No"
22746,23,"NO","White","Yes"
22747,66,"NO","White","No"
22748,43,"NO","White","No"
22749,4,"NO","White","No"
22750,13,"POV","Asian","No"
22751,11,"NO","White","No"
22752,22,"NO","White","No"
22753,63,"NO","Asian","No"
22754,45,"NO","White","No"
22755,13,"NO","White","No"
22756,2,"NO","White","No"
22757,57,"POV","Hispanic","No"
22758,3,"NO","White","No"
22759,58,"NO","White","No"
22760,16,"NO","Hispanic","No"
22761,60,"NO","White","No"
22762,29,"NO","Multirace","No"
22763,45,"NO","White","No"
22764,11,"NO","Asian","No"
22765,8,"NO","White","Yes"
22766,17,"POV","Asian","No"
22767,1,"NO","White","No"
22768,60,"NO","White","No"
22769,22,"NO","White","No"
22770,69,"NO","Asian","No"
22771,25,"NO","White","No"
22772,42,"NO","White","No"
22773,69,"NO","Asian","No"
22774,41,"NO","White","No"
22775,30,"NO","White","No"
22776,4,"NO","White","No"
22777,70,"NO","White","No"
22778,20,"NO","White","No"
22779,48,"NO","White","No"
22780,19,"NO","White","No"
22781,69,"NO","White","No"
22782,17,"NO","Asian","No"
22783,2,"NO","White","No"
22784,60,"NO","White","No"
22785,24,"NO","White","No"
22786,48,"NO","White","No"
22787,59,"NO","White","No"
22788,44,"NO","White","No"
22789,1,"NO","White","Yes"
22790,10,"NO","White","No"
22791,15,"NO","White","No"
22792,70,"NO","Asian","No"
22793,61,"NO","White","No"
22794,19,"NO","White","No"
22795,16,"POV","White","No"
22796,3,"NO","White","No"
22797,66,"NO","White","No"
22798,69,"NO","White","No"
22799,27,"NO","Asian","No"
22800,62,"NO","White","No"
22801,26,"NO","White","No"
22802,7,"NO","White","No"
22803,29,"POV","White","No"
22804,50,"POV","White","No"
22805,2,"NO","Asian","No"
22806,1,"NO","White","No"
22807,55,"NO","White","No"
22808,70,"NO","White","No"
22809,61,"NO","White","No"
22810,63,"NO","White","No"
22811,56,"NO","White","No"
22812,69,"POV","White","No"
22813,15,"POV","White","No"
22814,15,"POV","White","No"
22815,64,"NO","White","No"
22816,59,"NO","White","No"
22817,1,"NO","White","No"
22818,6,"POV","White","No"
22819,7,"NO","Hispanic","No"
22820,4,"NO","White","No"
22821,60,"NO","White","Yes"
22822,13,"NO","White","No"
22823,10,"NO","White","No"
22824,69,"POV","White","No"
22825,17,"POV","Asian","No"
22826,24,"NO","White","No"
22827,69,"POV","White","No"
22828,30,"NO","Hispanic","No"
22829,47,"NO","Hispanic","No"
